Proceso:,Agregar CVE_EDO y CVE_MUN,,,,,,,,
CVE_EDO,ESTADO,EE_MUN,CVE_MUN,MUNICIPIO,LOCALIDAD,NOMBRE DE PTAR,CAPACIDAD INSTALADA L/S,CAUDAL TRATADO L/S,TIPO DE PROCESO
25,SINALOA,25CULIACAN,25006,Culiacán,"PITAHAYITA, LA",LA PITAHAYITA,0.8,0.4,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,Portaceli,Portaceli,3.9,2.5,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,"POZO, EL",El Pozo,2.1,1.3,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,Pueblo Nuevo,Pueblo Nuevo,5.7,4.5,Reactor Enzimatico
25,SINALOA,25CULIACAN,25006,Culiacán,Pueblos Unidos,Pueblos Unidos,27.5,11.5,Lagunas Aireadas
25,SINALOA,25CULIACAN,25006,Culiacán,Quila,Quila,18,16.5,Lodos Activados
25,SINALOA,25CULIACAN,25006,Culiacán,"RANCHITO DE LOS BURGOS, EL",Ranchito de los Burgos,1,0.5,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,"SALADO, EL",El Salado,8,4,Lodos Activados
25,SINALOA,25CULIACAN,25006,Culiacán,San Diego,San Diego,4.5,3.7,Reactor Enzimatico
25,SINALOA,25CULIACAN,25006,Culiacán,San Francisco de Tacuichamona,Tacuichamona,4.1,4,Fosa Septica + Wetland
25,SINALOA,25CULIACAN,25006,Culiacán,San Manuel,San Manuel,1.2,1,Reactor Enzimatico
25,SINALOA,25CULIACAN,25006,Culiacán,SANALONA,Sanalona,4,3,Lodos Activados
25,SINALOA,25CULIACAN,25006,Culiacán,"SINALOENSE, EL",El Sinaloense,2.2,1.8,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,"TEPUCHE, EL",Tepuche,4,3,Lodos Activados
25,SINALOA,25CULIACAN,25006,Culiacán,Tierra y Libertad Uno,Tierra y Libertad I,4.6,3.7,Fosa Séptica
25,SINALOA,25CULIACAN,25006,Culiacán,Valle Escondido,Valle Escondido,1.9,1.7,Fosa Séptica
25,SINALOA,25EL FUERTE,25010,El Fuerte,Barotén,Barotén,1.6,0.9,Fosa Septica + Filtro Biologico
25,SINALOA,25EL FUERTE,25010,El Fuerte,Constancia,Constancia,20,11.8,Lagunas de Estabilización
25,SINALOA,25EL FUERTE,25010,El Fuerte,El Fuerte,El Fuerte,52,41,Lagunas de Estabilización
25,SINALOA,25ELOTA,25008,Elota,26 de Enero,26 de Enero,1.7,1.4,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,AGUA NUEVA,AGUA NUEVA,0.6,0.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,BENITO JUAREZ,BENITO JUÁREZ,0.6,0.2,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,CAIMANES II,Caimanes,2.2,1.1,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Casas Viejas,Casas Viejas,2,1.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Celestino Gazca Villaseðor,Celestino Gazca,3,1.4,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Ceuta,Ceuta,3,1.6,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,COLONIA BUENOS AIRES,COLONIA BUENOS AIRES,0.8,0.5,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,EJIDO LA VENTANA (EL CARRIZO),EL CARRIZO,0.9,0.2,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,El Aguaje,El Aguaje,2,0.9,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,El Bolillo,El Bolillo,1.7,1.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,El Espinal,EL ESPINAL-CONITACA,4.4,4,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,El Saladito,El Saladito - Arroyitos,4.7,3.2,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Emiliano Zapata,Emiliano Zapata,3,1.5,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Ensenada,Ensenada,2,0.9,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,La Cruz,La Cruz,46.4,33.8,Lagunas de Estabilización
25,SINALOA,25ELOTA,25008,Elota,LOMA DE TECUYO,LOMA DE TECUYO,1.3,0.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,NUEVO SALTO GRANDE,NUEVO SALTO GRANDE,0.6,0.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Potrerillo del Norote,Potrerillo del Norote,4.1,3.1,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,PUEBLO NUEVO,PUEBLO NUEVO,5.1,4.2,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,"ROBLE, EL",EL ROBLE,1.8,0.4,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,"SALADO, EL",El Salado,1.4,0.8,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,Tanques,Tanques,3.5,2.3,Fosa Septica + Wetland
25,SINALOA,25ELOTA,25008,Elota,TAYOLTITA,TAYOLTITA,3.5,3.2,Fosa Septica + Wetland
25,SINALOA,25ESCUINAPA,25009,Escuinapa,Escuinapa,Escuinapa,78,68,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Adolfo Ruíz Cortines,Adolfo Ruiz Cortines,40,30.2,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Buenavista,Buenavista,2.4,1.8,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Casa Blanca,Casa Blanca,2.6,2.1,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Cinco de Mayo (Agua Blanca),Cinco de Mayo,1,0.7,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Ejido El Tecomate,Ejido Tecomate,0.6,0.6,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Ejido La Entrada (El Poblado),La Entrada,1.8,1.5,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,El Cerro Cabezón,Cerro Cabezón,10,7.5,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,El Huitussi,Huitussi,5,4,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,El Huitussi y Anexos (El Huitussito),Huitussi y Anexos,1.6,1.5,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,El Progreso,El Progreso,3.2,2.1,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Estación Bamoa (Campo Wilson),Estación Bamoa,28.2,20.4,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Flor de Mayo,Flor de Mayo,0.7,0.5,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Gabriel Leyva Solano (Benito Juárez),Leyva Solano,76,49.9,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Guasave,Guasave,150,127,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Herculano de la Rocha,Herculano de la Rocha,1.9,1.6,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Juan José Ríos,Juan José Ríos,95.3,65.8,Lagunas de Estabilización
25,SINALOA,25GUASAVE,25011,Guasave,Las Americas,Las Americas,2.4,1.9,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Las Culebras,Las Culebras,1.4,0.9,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Las Quemazones,Las Quemazones,3.1,2,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Palos Verdes,Palos Verdes,2.4,1.9,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Roberto Barrios,Roberto Barrios,1.1,0.8,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,San Antonio,San Antonio,1.2,0.8,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,San José de Palos Blancos (Palos Blancos),Palos Blancos,6.4,5.9,Fosa Septica + Wetland
25,SINALOA,25GUASAVE,25011,Guasave,Vicente Guerrero,Vicente Guerrero / El Pitahayal,3.6,2.9,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,El Castillo,El Castillo,8.9,6.1,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,El Habal,El Habal,2.8,2.6,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,El Quelite,El Quelite,4,0.5,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,El Recodo,El Recodo,1.8,1.5,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,La Noria de San Antonio (La Noria),La Noria,2.7,1.9,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,Cerritos,20,20,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,El Cid I,20,20,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,El Cid II,40,40,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,El Creston,600,695,Dual
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,Norponiente,400,138,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,Mazatlán,Urías,220,101,Lodos Activados
25,SINALOA,25MAZATLAN,25012,Mazatlán,Siqueros,Siqueros,2.5,2.3,Fosa Septica + Wetland
25,SINALOA,25MAZATLAN,25012,Mazatlán,Villa Union,Villa Unión,46,31,Lodos Activados
25,SINALOA,25MOCORITO,25013,Mocorito,Caimanero,Caimanero,3.9,2.5,Lagunas de Estabilización
25,SINALOA,25MOCORITO,25013,Mocorito,Melchor Ocampo,MELCHOR OCAMPO,4.2,3.4,Fosa Septica + Filtro Biologico
25,SINALOA,25MOCORITO,25013,Mocorito,Mocorito,Mocorito,20,16,Lagunas de Estabilización
25,SINALOA,25MOCORITO,25013,Mocorito,Pericos,Pericos,16,14,Lagunas de Estabilización
25,SINALOA,25MOCORITO,25013,Mocorito,Potrero de los Sánchez (Estación Techa),Potrero de los Sánchez,2.4,1.6,Fosa Septica + Wetland
25,SINALOA,25MOCORITO,25013,Mocorito,Recoveco,Recoveco,3.4,2.6,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Altata,Altata,13.3,4,Lodos Activados
25,SINALOA,25NAVOLATO,25018,Navolato,Campo Balbuena,Campo Balbuena,2.4,2.3,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,"Castillo, El",EL CASTILLO,15,5,Lodos Activados
25,SINALOA,25NAVOLATO,25018,Navolato,Cofradía de la Loma,Cofradía de la Loma,2.1,2,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Colonia Ensenada (Tecomate),Colonia Ensenada,1.7,1,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Colonia Michoacana (Luis Vélez),La Michoacana,1.1,1.1,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Constituyentes de Sinaloa,Constituyentes,0.9,0.7,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,El Bolson,El Bolson,1.9,1.6,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,El Molino (El Molino de Sataya),El Molino,2.1,2,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Juan Aldama (El Tigre),Juan Aldama,6,3,Lagunas de Estabilización
25,SINALOA,25NAVOLATO,25018,Navolato,Licenciado Benito Juárez (Campo Gobierno),Villa Juárez,50,43,Lodos Activados
25,SINALOA,25NAVOLATO,25018,Navolato,"LIMONCITO, EL",EL LIMONCITO,1.5,1,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,LO DE REYES,LO DE REYES,1.5,1,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,Navolato,Navolato,142.5,100,Lagunas de Estabilización
25,SINALOA,25NAVOLATO,25018,Navolato,OTAMETO,OTAMETO,1.5,1,Fosa Septica + Wetland
25,SINALOA,25NAVOLATO,25018,Navolato,San Pedro,San Pedro,20,12,Lodos Activados
25,SINALOA,25NAVOLATO,25018,Navolato,YEBAVITO,YEBAVITO,2.2,2,Fosa Septica + Wetland
25,SINALOA,25ROSARIO,25014,Rosario,El Rosario,Rosario,66,42.5,Lagunas de Estabilización
25,SINALOA,25ROSARIO,25014,Rosario,Matatán,Matatán,1.2,0.9,Fosa Séptica
25,SINALOA,25SALVADOR ALVARADO,25015,Salvador Alvarado,Benito Juárez,Benito Juárez,12,8.5,Humedales (Wetland)
25,SINALOA,25SALVADOR ALVARADO,25015,Salvador Alvarado,Colonia Veintisiete de Noviembre,Colonia Veintisiete de Noviembre,1.3,0.9,Fosa Septica + Wetland
25,SINALOA,25SALVADOR ALVARADO,25015,Salvador Alvarado,Guamuchil,Guamuchil,120,125,Lagunas de Estabilización
25,SINALOA,25SALVADOR ALVARADO,25015,Salvador Alvarado,Rodolfo Sánchez Taboada (Las Lagunitas),Lagunitas,2.4,2.1,Fosa Septica + Wetland
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,Cabazán,Cabazán,1,0.6,Reactor Enzimatico
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,Coyotitán,Coyotitán,3.8,3.7,Fosa Septica + Wetland
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,DURANGUITO,Duranguito,3.5,2.6,Reactor Enzimatico
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,Ixpalino,Ixpalino,1,0.9,Fosa Séptica
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,La Labor,La Labor,0.9,0.6,Fosa Séptica
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,Los Humayes,Los Humayes,0.8,0.5,Fosa Septica + Filtro Biologico
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,San Ignacio,San Ignacio I,2,1.4,Reactor Enzimatico
25,SINALOA,25SAN IGNACIO,25016,San Ignacio,San Javier,San Javier,1.2,1.2,Reactor Enzimatico
25,SINALOA,25SINALOA,25017,Sinaloa,AGUA FRIA,AGUA FRÍA,0.4,0.2,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Alfonso G. Calderón Velarde,Alfonso G. Calderón Velarde,3.9,2.9,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,ALFREDO V. BONFIL (SIETE EJIDOS),SIETE EJIDOS,2.6,1.8,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Bacubirito,Bacubirito,2.6,1.5,Fosa Séptica
25,SINALOA,25SINALOA,25017,Sinaloa,Cabrera de Limones,Cabrera de Limones,1.6,0.9,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,CUBIRI DE LA CAPILLA,Cubiri de la Capilla,1.7,0.9,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,CUBIRI DE LA CUESTA,Cubiri de la Cuesta,1.7,0.9,Fosa Septica + Filtro Biologico
25,SINALOA,25SINALOA,25017,Sinaloa,Cubiri de la Loma,Cubiri de la Loma,0.9,0.6,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Cubiri de Portelas,Cubiri de Portelas,4,2.1,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,El Macapule,El Macapule,0.7,0.4,Fosa Séptica
25,SINALOA,25SINALOA,25017,Sinaloa,Estación Naranjo,Estación Naranjo,20,15.5,Lagunas de Estabilización
25,SINALOA,25SINALOA,25017,Sinaloa,Gabriel Leyva Velázquez,Mezquite Alto,16,12.9,Lagunas de Estabilización
25,SINALOA,25SINALOA,25017,Sinaloa,Genaro Estrada,Genaro Estrada,13,5.5,Lagunas de Estabilización
25,SINALOA,25SINALOA,25017,Sinaloa,Los Melones,Los Melones,1.4,0.8,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Los Tastes,Los Tastes,0.8,0.4,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,San Joaquín (San Joaquín Viejo),San Joaquín,1.4,0.7,Fosa Séptica
25,SINALOA,25SINALOA,25017,Sinaloa,Santa Teresita,Santa Teresita,1.1,0.8,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Santiago de Ocoroni,Ocoroni,3.3,2.6,Fosa Septica + Wetland
25,SINALOA,25SINALOA,25017,Sinaloa,Sinaloa De Leyva,Sinaloa de Leyva,7,15,Lagunas de Estabilización
25,SINALOA,25SINALOA,25017,Sinaloa,Tepantita de Ocoroni,Tepantita,1,0.7,Fosa Septica + Wetland
26,SONORA,26ACONCHI,26001,Aconchi,Aconchi,Aconchi,3.75,4.26,Lagunas de Estabilización
26,SONORA,26ACONCHI,26001,Aconchi,La Estancia,La Estancia,2.31,1.31,Lagunas de Estabilización
26,SONORA,26AGUA PRIETA,26002,Agua Prieta,Agua Prieta,Agua Prieta,243,209.85,Lagunas de Estabilización
26,SONORA,26ALAMOS,26003,Alamos,Alamos,Alamos,22,14.98,Lagunas de Estabilización
26,SONORA,26ALTAR,26004,Altar,Altar,Altar,27.8,11.72,Lagunas de Estabilización
26,SONORA,26ARIVECHI,26005,Arivechi,Arivechi,Arivechi,3.5,1.41,Lagunas de Estabilización
26,SONORA,26ARIZPE,26006,Arizpe,Arizpe,Arizpe,5,5,Lagunas de Estabilización
26,SONORA,26ARIZPE,26006,Arizpe,CHINAPA,Chinapa,0.59,0.65,Fosa Séptica
26,SONORA,26ARIZPE,26006,Arizpe,Sinoquipe,Sinoquipe,1.73,0.9,Lagunas de Estabilización
26,SONORA,26ATIL,26007,Atil,Atil,Atil,2,1.47,Lagunas de Estabilización
26,SONORA,26BACADEHUACHI,26008,Bacadéhuachi,Bacadehuachi,Bacadehuachi,5.55,3.24,Lagunas de Estabilización
26,SONORA,26BACANORA,26009,Bacanora,Bacanora,Bacanora,5.2,1.24,Lagunas de Estabilización
26,SONORA,26BACERAC,26010,Bacerac,Bacerac,Bacerac laguna,5,1.86,Lagunas de Estabilización
26,SONORA,26BACOACHI,26011,Bacoachi,Bacoachi,Bacoachi,3.25,2.51,Lagunas de Estabilización
26,SONORA,26BACOACHI,26011,Bacoachi,Bacoachi,Bacoachi Fosa,0.77,0.63,Fosa Séptica
26,SONORA,26BANAMICHI,26013,Banamichi,Banamichi,Banamichi,6,4.27,Lagunas de Estabilización
26,SONORA,26BANAMICHI,26013,Banamichi,"DELICIAS, LAS",Las Delicias,1,0.47,Lagunas de Estabilización
26,SONORA,26BANAMICHI,26013,Banamichi,La Mora,La Mora,1,0.54,Lagunas de Estabilización
26,SONORA,26BAVIACORA,26014,Baviácora,"AURORA, LA",La Aurora,0.36,0.34,Fosa Séptica
26,SONORA,26BAVIACORA,26014,Baviácora,Baviácora,Baviácora,5,5,Lagunas de Estabilización
26,SONORA,26BAVIACORA,26014,Baviácora,"CAPILLA, LA",La Capilla,0.25,0.33,Fosa Séptica
26,SONORA,26BAVIACORA,26014,Baviácora,"MOLINOTE, EL (HACIENDA LA CONCEPCION)",El Molinote,0.33,0.36,Fosa Séptica
26,SONORA,26BAVIACORA,26014,Baviácora,SAN JOSE (SAN JOSE DE BAVIACORA),San José,0.9,0.74,Fosa Séptica
26,SONORA,26BAVIACORA,26014,Baviácora,SUAQUI,Suaqui,0.18,0.16,Fosa Séptica
26,SONORA,26BAVISPE,26015,Bavispe,BAVISPE,Bavispe,3.82,0.44,Lagunas de Estabilización
26,SONORA,26BENJAMIN HILL,26016,Benjamín Hill,Benjamín Hill,Benjamín Hill,33.6,12.46,Lagunas de Estabilización
26,SONORA,26CAJEME,26018,Cajeme,Ciudad Obregón,Norte,850,547.69,Lagunas Aireadas
26,SONORA,26CAJEME,26018,Cajeme,Ciudad Obregón,Sur,735,539.59,Lagunas Aireadas
26,SONORA,26CAJEME,26018,Cajeme,Francisco I. Madero (Campo 30),Campo 30,3.45,3,Lagunas de Estabilización
26,SONORA,26CAJEME,26018,Cajeme,Marte R. Gómez (Tobarito),Marte R. Gómez (Tobarito),18,17.64,Lagunas de Estabilización
26,SONORA,26CAJEME,26018,Cajeme,Pueblo Yaqui,Pueblo Yaqui,34.76,27.11,Lagunas de Estabilización
26,SONORA,26CAJEME,26018,Cajeme,Quetchehueca,Quetchehueca,7.15,11.31,Lagunas de Estabilización
26,SONORA,26CANANEA,26019,Cananea,Cananea,Cananea Norte,23.2,19.9,Lagunas de Estabilización
26,SONORA,26CANANEA,26019,Cananea,Cananea,Lodos Activados,50,31.42,Lodos Activados
26,SONORA,26CARBO,26020,Carbó,Carbó,Carbó,9,11.24,Lagunas de Estabilización
26,SONORA,26CUCURPE,26022,Cucurpe,Cucurpe,Cucurpe,2,1.64,Lagunas de Estabilización
26,SONORA,26CUMPAS,26023,Cumpas,Cumpas,Cumpas,15,6.54,Lagunas de Estabilización
26,SONORA,26DIVISADEROS,26024,Divisaderos,Divisaderos,Divisaderos,3,2.24,Lagunas de Estabilización
26,SONORA,26EMPALME,26025,Empalme,Empalme,Empalme,165,50.52,Lagunas de Estabilización
26,SONORA,26FRONTERAS,26027,Fronteras,Cuquiarachic,Cuquiarachic,10,0.09,Lagunas de Estabilización
26,SONORA,26FRONTERAS,26027,Fronteras,Fronteras,Fronteras,5,1.45,Lagunas de Estabilización
26,SONORA,26FRONTERAS,26027,Fronteras,Turicachi,Turicachi,1.56,0.21,Lagunas de Estabilización
26,SONORA,26GENERAL PLUTARCO ELIAS CALLES,26070,General Plutarco Elías Calles,Sonoita,Sonoita,12,23.74,Lagunas de Estabilización
26,SONORA,26GRANADOS,26028,Granados,Granados,Granados,2.85,3.26,Lagunas de Estabilización
26,SONORA,26GUAYMAS,26029,Guaymas,Herocia Guaymas,La Salada,486,281.18,Lagunas de Estabilización
26,SONORA,26GUAYMAS,26029,Guaymas,San Carlos (San Carlos Nuevo Guaymas),San Carlos,28,27.36,Lagunas de Estabilización
26,SONORA,26HERMOSILLO,26030,Hermosillo,Hermosillo,Fracc. Los Lagos,80,60,Lodos Activados
26,SONORA,26HERMOSILLO,26030,Hermosillo,Hermosillo,Hermosillo,2500,1040,Lodos Activados
26,SONORA,26HERMOSILLO,26030,Hermosillo,Hermosillo,La Sauceda,50,20.37,Lodos Activados
26,SONORA,26HERMOSILLO,26030,Hermosillo,Hermosillo,Los Arroyos,113,58.63,Lodos Activados
26,SONORA,26HERMOSILLO,26030,Hermosillo,Hermosillo,Unión Fenosa - CFE,110,85,Lodos Activados
26,SONORA,26HERMOSILLO,26030,Hermosillo,San Francisco de Batuc,San Francisco de Batuc,0.7,0.72,Lagunas de Estabilización
26,SONORA,26HERMOSILLO,26030,Hermosillo,San Pedro o el Saucito (San Pedro El Saucito),San Pedro El Saucito,15,2.84,Lodos Activados
26,SONORA,26HUACHINERA,26031,Huachinera,Huachinera,Huachinera,2.6,3.61,Lagunas de Estabilización
26,SONORA,26HUASABAS,26032,Huásabas,Huasabas,Huasabas,4.3,2.47,Lagunas de Estabilización
26,SONORA,26HUATABAMPO,26033,Huatabampo,Júpare,Júpare,3.7,0.25,Lagunas de Estabilización
26,SONORA,26HUEPAC,26034,Huépac,Huépac,Huépac,4.34,3.11,Lagunas de Estabilización
26,SONORA,26HUEPAC,26034,Huépac,OJO DE AGUA DE HUEPAC,Ojo de Agua,4.34,0.84,Lagunas de Estabilización
26,SONORA,26HUEPAC,26034,Huépac,RANCHITO DE HUEPAC,RANCHITO DE HUEPAC,4.34,0.43,Lagunas de Estabilización
26,SONORA,26LA COLORADA,26021,La Colorada,Cobachi,Cobachi,2,0.51,Lagunas de Estabilización
26,SONORA,26LA COLORADA,26021,La Colorada,La Colorada,La Colorada,1.82,0.65,Lagunas de Estabilización
26,SONORA,26LA COLORADA,26021,La Colorada,Tecoripa,Tecoripa,2,1.18,Lagunas de Estabilización
26,SONORA,26MAGDALENA,26036,Magdalena,Magdalena de Kino,Magdalena de Kino,66,70.4,Lagunas de Estabilización
26,SONORA,26MAZATAN,26037,Mazatán,Mazatán,Mazatán,5,3.61,Lagunas de Estabilización
26,SONORA,26MOCTEZUMA,26038,Moctezuma,Moctezuma,Moctezuma,10,14.88,Lagunas de Estabilización
26,SONORA,26NACO,26039,Naco,Naco,Naco (Este),27,16.22,Lagunas de Estabilización
26,SONORA,26NACORI CHICO,26040,Nácori Chico,Nacori Chico,Nacori Chico,3,1.78,Lagunas de Estabilización
26,SONORA,26NACOZARI DE GARCIA,26041,Nacozari de Garcia,Nacozari De Garcia,Nacozari de Garcia,41.24,21.23,Lagunas de Estabilización
26,SONORA,26NAVOJOA,26042,Navojoa,Navojoa,Río Mayo,300,270.15,Lodos Activados
26,SONORA,26NAVOJOA,26042,Navojoa,PUEBLO MAYO,Pueblo Mayo,14.22,3.07,Lagunas de Estabilización
26,SONORA,26NOGALES,26043,Nogales,Heroica Nogales,Binacional,700,479.55,Lagunas Aireadas
26,SONORA,26NOGALES,26043,Nogales,Heroica Nogales,Los Alisos,220,197.51,Lodos Activados
26,SONORA,26ONAVAS,26044,Onavas,Onavas,Onavas,1.56,0.77,Lagunas de Estabilización
26,SONORA,26OPODEPE,26045,Opodepe,Opodepe,Opodepe,5,0.85,Lagunas de Estabilización
26,SONORA,26PUERTO PEÑASCO,26048,Puerto Peñasco,Puerto Peñasco,Puerto Peñasco,163.3,88.36,Lagunas de Estabilización
26,SONORA,26QUIRIEGO,26049,Quiriego,Quiriego,Quiriego,5,1.65,Lagunas de Estabilización
26,SONORA,26RAYON,26050,Rayón,Rayón,Rayón,2.5,5.05,Lagunas de Estabilización
26,SONORA,26ROSARIO,26051,Rosario,Rosario,Rosario,5,4.11,Humedales (Wetland)
26,SONORA,26SAHUARIPA,26052,Sahuaripa,La Mesita de Cuajari (La Mesita),La Mesita de Cuajari (La Mesita),1.4,0.13,Lagunas de Estabilización
26,SONORA,26SAHUARIPA,26052,Sahuaripa,Sahuaripa,Sahuaripa,9,10.05,Lagunas de Estabilización
26,SONORA,26SAN FELIPE DE JESUS,26053,San Felipe de Jesús,San Felipe de Jesús,San Felipe de Jesús,2.9,1.11,Lagunas de Estabilización
26,SONORA,26SAN LUIS RIO COLORADO,26055,San Luis Río Colorado,San Luis Río Colorado,San Luis Río Colorado,600,319.47,Lagunas de Estabilización
26,SONORA,26SAN MIGUEL DE HORCASITAS,26056,San Miguel de Horcasitas,Pesqueira,Pesqueira,1,8.05,Lagunas de Estabilización
26,SONORA,26SAN MIGUEL DE HORCASITAS,26056,San Miguel de Horcasitas,San Miguel de Horcasitas,San Miguel de Horcasitas,3.7,0.27,Fosa Séptica
26,SONORA,26SAN PEDRO DE LA CUEVA,26057,San Pedro de la Cueva,San Pedro de la Cueva,San Pedro de la Cueva,2.14,2.78,Lagunas de Estabilización
26,SONORA,26SANTA CRUZ,26059,Santa Cruz,Santa Cruz,Santa Cruz,5.8,1.23,Lagunas de Estabilización
26,SONORA,26SARIC,26060,Sáric,Sáric,Sáric,4.5,1.98,Lagunas de Estabilización
26,SONORA,26SARIC,26060,Sáric,Sásabe,Sásabe,3,3.95,Lagunas de Estabilización
